Update in progress. It might take a while.,更新中です。しばらくお待ちください。
Update latest price in all BOMs,すべてのBOMで最新の価格を更新
Update many values at one time.,一度に多くの値を更新します。
Update rate as per last purchase,前回の購入ごとの更新率
Update records,レコードを更新
Update stock must be enable for the purchase invoice {0},購買請求書{0}の在庫を更新する必要があります。
Update stock must be enabled for the purchase invoice {0},仕入請求書 {0} の在庫更新を有効にする必要があります
Update the modified timestamp on new communications received in Lead & Opportunity.,見込み客と商談で受信した新しい通信の更新タイムスタンプを更新します。
Update timestamp on new communication,新しい通信のタイムスタンプを更新
Update {0} records,{0}件のレコードを更新
Update {0} rows,{0} 行を更新
Updated,更新済
Updated Successfully,更新成功
Updated To A New Version 🎉,新しいバージョンに更新🎉
Updated successfully,更新成功
Updated via 'Time Log',「時間ログ」から更新
Updated via 'Time Log' (In Minutes),「タイムログ」経由で更新 (分単位)
Updated {0} Financial Report Row(s) with new category name,{0} 件の財務レポート行を新しいカテゴリ名で更新しました
Updated {0} selected {1}. Save the form to keep changes.,選択された {1} の {0} が更新されました。変更を保持するにはフォームを保存してください。
Updated {0}: {1},更新済{0}：{1}
Updating,更新中
Updating Costing and Billing fields against this Project...,このプロジェクトの原価計算および請求フィールドを更新中...
Updating Email Queue Statuses. The emails will be picked up in the next scheduled run.,メールキューのステータスを更新しています。メールは次回のスケジュール実行で処理されます。
Updating Opening Balances,期首残高の更新
Updating Variants...,バリアントを更新しています...
Updating Work Order status,製造指示ステータスを更新中
Updating counter may lead to document name conflicts if not done properly,カウンターの更新を適切に行わないと、ドキュメント名の競合が発生する可能性があります
Updating details.,詳細を更新中。
Updating global settings,グローバル設定を更新中
Updating naming series options,採番シリーズオプションを更新中
Updating related fields...,関連フィールドを更新中...
Updating search index,検索インデックスを更新中
Updating {0},{0}を更新しています
"Updating {0} of {1}, {2}",{1}、{2}の{0}を更新しています
Updating...,更新中...
Upgrade plan,プランをアップグレード
Upgrade your support experience with Frappe Helpdesk,Frappe Helpdesk でサポート業務を強化する
Upload,アップロード
Upload Bank Statement,アップロード銀行計算書
Upload Failed,アップロードに失敗しました
Upload Image,画像をアップロード
Upload User Permissions,ユーザー権限をアップロード
Upload XML Invoices,XML請求書のアップロード
"Upload a bank statement, link or reconcile a bank account",銀行取引明細書のアップロード、銀行口座へのリンクまたは調整
Upload a statement,明細書をアップロードする
Upload failed,アップロードに失敗しました
Upload file,ファイルをアップロードする
Upload stock balance via csv.,CSV で在庫残高をアップロードします。
"Upload your bank statement file to start the import process. We support CSV, XLSX and PDF files.",銀行取引明細書ファイルをアップロードしてインポートプロセスを開始してください。CSV、XLSX、PDFファイルに対応しています。
Upload your letter head and logo. (you can edit them later).,レターヘッドとロゴをアップロードします（後で編集可能です）
Upload {0} files,{0}ファイルをアップロード
Uploaded To Dropbox,Dropboxにアップロード
Uploaded To Google Drive,Googleドライブにアップロードしました
Uploaded successfully,アップロードしました
Uploading,アップロード中
Uploading to Google Drive,Google ドライブにアップロードしています
Uploading {0} of {1},{0}の{1}をアップロードしています
Uploading...,アップロード中...
"Upon enabling this, the JV will be submitted for a different exchange rate.",これを有効にすると、仕訳伝票は異なる為替レートで提出されます。
"Upon submission of the Sales Order, Work Order, or Production Plan, the system will automatically reserve the stock.",受注、製造指示、または生産計画の提出時に、システムは自動的に在庫を引き当てます。
Upper Income,高収益
Urgent,緊急
Usage Info,使用法情報
Use % for any non empty value.,空でない値には％を使用します。
Use 'Repost in background' button to trigger background job. Job can only be triggered when document is in Queued or Failed status.,「バックグラウンドで再投稿」ボタンを使用してバックグラウンドジョブをトリガーします。ジョブは、ドキュメントがキュー済みまたは失敗ステータスの場合にのみトリガーできます。
Use <strong>Python</strong> filters to get Accounts,<strong>Python</strong>フィルターを使用して勘定科目を取得します
Use ASCII encoding for password,パスワードにASCIIエンコーディングを使用する
Use Batch-wise Valuation,バッチ別評価を使用
Use CSV Sniffer,CSVスニファーを使用
Use Company Default Round Off Cost Center,使用デフォルト丸めコストセンター
Use Company default Cost Center for Round off,端数処理に会社のデフォルトコストセンターを使用
Use Custom Cash Flow Format,カスタムキャッシュフローフォーマットの使用
Use Default Warehouse,使用デフォルト倉庫
Use Different Email Login ID,別のメールログインIDを使用する
Use First Day of Period,期間の最初の日を使用
Use Google Maps Direction API to calculate estimated arrival times,Google Maps Direction APIを使用して到着予定時刻を計算する
