Mid Center,中央,
Middle Name,Middle名,
Middle Name (Optional),ミドルネーム (任意),
Milestone,マイルストーン,
Milestone Tracker,マイルストーントラッカー,
Minimum,最小,
Minimum Password Score,最小パスワードスコア,
Minor,マイナー,
Minutes,分,Duration
Minutes After,分後,
Minutes Before,分前,
Minutes Offset,分オフセット,
Misconfigured,設定ミス,
Miss,ミス,
Missing DocType,DocTypeが見つかりません,
Missing Field,フィールドが見つかりません,
Missing Fields,フィールドが見つかりません,
Missing Filters Required,必須フィルターが不足しています,
Missing Permission,権限が不足しています,
Missing Value,値が不足しています,
Missing Values Required,必須値が不足しています,
Mobile,モバイル,
Mobile No,携帯電話番号,
Mobile Number,携帯電話番号,
Modal Trigger,モダルトリガー,
Module,モジュール,
Module (for export),モジュール (エクスポート用),
Module Def,モジュール定義,
Module HTML,モジュールHTML,
Module Name,モジュール名,
Module Onboarding,モジュールオンボーディング,
Module Profile,モジュールプロファイル,
Module Profile Name,モジュールプロファイル名,
"Module changed to {0}. Files in the previous module were not moved and remain at {1}, remove or relocate them manually.",モジュールが{0}に変更されました。以前のモジュールのファイルは移動されず、{1}に残っています。手動で削除または再配置してください。,
Module onboarding progress reset,モジュールオンボーディングの進捗をリセット,
Module to Export,エクスポートするモジュール,
Module {} not found,Module {}が見つかりません,
Modules,モジュール,
Modules HTML,モジュールHTML,
Monday,月曜日,
"Monitor logs for errors, background jobs, communications, and user activity",エラー、バックグラウンドジョブ、通信、ユーザーアクティビティのログを監視します,
Monospace,等幅,
Month,月,
Monthly,月次,
Monthly Long,月次 (長),
Monthly Rank,月間順位,
More,詳細,
More Info,詳細情報,
More Information,詳細情報,
More Options,その他のオプション,
More articles on {0},{0}に関するその他の記事,
More content for the bottom of the page.,ページ下部の追加コンテンツ。,
Most Used,最も使用されている,
Most probably your password is too long.,パスワードが長すぎる可能性があります。,
Move,移動,
Move To,移動先,
Move To Trash,ゴミ箱へ移動,
Move current and all subsequent sections to a new tab,現在のセクションとそれに続くすべてのセクションを新しいタブに移動します,
Move cursor to above row,カーソルを上の行に移動,
Move cursor to below row,カーソルを下の行に移動,
Move cursor to next column,カーソルを次の列に移動,
Move cursor to previous column,カーソルを前の列に移動,
Move sections to new tab,セクションを新しいタブに移動,
Move to Row Number,行番号へ移動,
Move to next step when clicked inside highlighted area.,ハイライトされた領域内をクリックすると、次のステップに進みます。,
Mozilla doesn't support :has() so you can pass parent selector here as workaround,Mozillaは:has()をサポートしていないため、回避策としてここに親セレクタを渡すことができます,
Mr,氏,
Mrs,夫人,
Ms,女史,
Multiple Warehouse Accounts,複数の倉庫勘定,
Multiple root nodes not allowed.,複数のルートノードは許可されていません。,
Must be a publicly accessible Google Sheets URL,公開されているGoogleシートのURLである必要があります,
"Must be enclosed in '()' and include '{0}', which is a placeholder for the user/login name. i.e. (&(objectclass=user)(uid={0}))",'()'で囲み、ユーザー/ログイン名のプレースホルダーである'{0}'を含める必要があります。例: (&(objectclass=user)(uid={0})),
"Must be of type ""Attach Image""",「画像を添付」タイプである必要があります,
Must have report permission to access this report.,このレポートにアクセスするには、レポート権限が必要です。,
Must specify a Query to run,実行するクエリを指定する必要があります,
Mute Sounds,サウンドをミュート,
Mx,氏,
My Account,マイアカウント,
My Device,マイデバイス,
My Settings,自分の設定,
My Workspaces,マイワークスペース,
MyISAM,MyISAM,
N/A,該当なし,Number not available
NEVER,なし,
"NOTE: If you add states or transitions in the table, it will be reflected in the Workflow Builder but you will have to position them manually. Also Workflow Builder is currently in <b>BETA</b>.",注: テーブルに状態または遷移を追加すると、ワークフロービルダーに反映されますが、手動で配置する必要があります。また、ワークフロービルダーは現在<b>ベータ版</b>です。,
NOTE: This box is due for depreciation. Please re-setup LDAP to work with the newer settings,注: このボックスは非推奨となる予定です。新しい設定で動作するようにLDAPを再設定してください,
Name,名前,
Name (Doc Name),名前 (ドキュメント名),
"Name already taken, please set a new name",名前は既に使用されています。新しい名前を設定してください,
Name cannot contain special characters like {0},名前に{0}のような特殊文字を含めることはできません,
Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,このフィールドをリンクするドキュメントタイプ (DocType) の名前。例: 顧客,
Name of the new Print Format,新しい印刷フォーマットの名前,
Name of {0} cannot be {1},{0}の名前は{1}にできません,
Names and surnames by themselves are easy to guess.,名前と姓だけでは推測されやすいです。,
Naming,命名,
"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present)</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","命名オプション:
<ol><li><b>field:[fieldname]</b> - フィールドによる</li><li><b>naming_series:</b> - 命名シリーズによる (naming_seriesというフィールドが存在する必要があります)</li><li><b>Prompt</b> - ユーザーに名前を促す</li><li><b>[series]</b> - プレフィックスによるシリーズ (ドットで区切る)。例: PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - すべての括弧内の単語 (フィールド名、日付の単語 (DD, MM, YY)、シリーズ) をその値に置き換えます。括弧の外では、任意の文字を使用できます。</li></ol>",
Naming Rule,命名ルール,
Naming Series,命名シリーズ,
Naming Series mandatory,命名シリーズは必須,
Naming Series updated,命名シリーズが更新されました,
Navbar,ナビゲーションバー,
Navbar Item,ナビゲーションバー項目,
Navbar Settings,Navbar設定,
Navbar Template,Navbarテンプレート,
Navbar Template Values,ナビゲーションバーテンプレート値,
Navigate list down,リストを下に移動,Description of a list view shortcut
Navigate list up,リストを上に移動,Description of a list view shortcut
Navigate to main content,メインコンテンツへ移動,
